קיץ, נטליה גינצבורג , https://www.shortstoryproject.com/he/story/%d7%a7%d7%99%d7%a5-%d7%a0%d7%98%d7%9c%d7%99%d7%94-%d7%92%d7%99%d7%a0%d7%a1%d7%91%d7%95%d7%a8%d7%92/, #אימהות#אקזסטנציאליסטי#הרהורים#מלנכוליה#נשים
קרם ברולה, רונית ידעיה, https://www.shortstoryproject.com/he/story/%d7%a7%d7%a8%d7%9d-%d7%91%d7%a8%d7%95%d7%9c%d7%94/, #אלימות#אפל#יחסים#כתיבהנשית#נשים#צרכנות
מקטע של רומן, לורד ביירון, https://www.shortstoryproject.com/he/story/%d7%9e%d7%a7%d7%98%d7%a2-%d7%a9%d7%9c-%d7%a8%d7%95%d7%9e%d7%9f/, #אווירתי#מסע#מסתורין#קלאסיקה#תעלומה
המשחק הסודי, אלזה מורנטה, https://www.shortstoryproject.com/he/story/%d7%94%d7%9e%d7%a9%d7%97%d7%a7-%d7%94%d7%a1%d7%95%d7%93%d7%99/, #אחים#אפל#ילדות#משפחה#ניכור
ריאיון עם רוצח, דן הרמה ואן ווס, https://www.shortstoryproject.com/he/story/%d7%a8%d7%99%d7%90%d7%99%d7%95%d7%9f-%d7%a2%d7%9d-%d7%a8%d7%95%d7%a6%d7%97/, #סאטירה#ספקולטיבי#פוליטי#רצח
התייפחות לילית, נאג'י ד'אהר, https://www.shortstoryproject.com/he/story/%d7%94%d7%aa%d7%99%d7%99%d7%a4%d7%97%d7%95%d7%aa-%d7%9c%d7%99%d7%9c%d7%99%d7%aa/, #אלימות#יחסים#מוות#נישואין#ספרותערבית
הצופה, אנדרס קייסדו, https://www.shortstoryproject.com/he/story/%d7%94%d7%a6%d7%95%d7%a4%d7%94/, #אלימות#בדידות#ניכור
הלב המדובב, אדגר אלן פו, https://www.shortstoryproject.com/he/story/%d7%94%d7%9c%d7%91-%d7%94%d7%9e%d7%93%d7%95%d7%91%d7%91/, #אימה#מתח#ספרותאמריקאית#קלאסיקה#שגעון
פעמון, כריסטיאן קרוסאט , https://www.shortstoryproject.com/he/story/%d7%a4%d7%a2%d7%9e%d7%95%d7%9f/, #בדידות#הרהורים#כתיבה#פער-מעמדות
מסגד דיי־ביי־דיי, מורתדא גזאר, https://www.shortstoryproject.com/he/story/%d7%9e%d7%a1%d7%92%d7%93-%d7%93%d7%99%d7%99%d6%be%d7%91%d7%99%d7%99%d6%be%d7%93%d7%99%d7%99/, #המלחמהבעירק#מד"ב#ספקולטיבי
תיקון אמנותי, רות אלמוג, https://www.shortstoryproject.com/he/story/%d7%aa%d7%99%d7%a7%d7%95%d7%9f-%d7%90%d7%9e%d7%a0%d7%95%d7%aa%d7%99/, #אהבהצעירה#אלימות#חברות#ימיבית-ספר#ישראלי#מוות
לבד בפריז, מאיה גז, https://www.shortstoryproject.com/he/story/%d7%9c%d7%91%d7%93-%d7%91%d7%a4%d7%a8%d7%99%d7%96/, #אווירתי#אורבני#בדידות#התבגרות#זקנה#ישראלי#מוות#ניכור
עכביש בצנצנת, תיאודורה ארמסטרונג, https://www.shortstoryproject.com/he/story/%d7%a2%d7%9b%d7%91%d7%99%d7%a9-%d7%91%d7%a6%d7%a0%d7%a6%d7%a0%d7%aa/, #אחים#הומוריסטי#ילדות#שנון
נעליים, עלית קרפ, https://www.shortstoryproject.com/he/story/%d7%a0%d7%a2%d7%9c%d7%99%d7%99%d7%9d/, #אהבה#בדידות#יחסים#ישראלי#מיניות#מסע
איבה שלום, נעה ידלין, https://www.shortstoryproject.com/he/story/%d7%90%d7%99%d7%91%d7%94-%d7%a9%d7%9c%d7%95%d7%9d/, #אהבה#הומוריסטי#יחסים#ישראלי#כתיבהנשית#מוות#מלחמה#סאטירה
נהר הדבש ואגם החלב, אחמד עומר, https://www.shortstoryproject.com/he/story/%d7%a0%d7%94%d7%a8-%d7%94%d7%93%d7%91%d7%a9-%d7%95%d7%90%d7%92%d7%9d-%d7%94%d7%97%d7%9c%d7%91/, #אהבהבלתי-מושגת#אהבהצעירה#התבגרות#ילדות#ספרותערבית#פרויד
הנצח של יאשה, אנה סטרובינץ, https://www.shortstoryproject.com/he/story/%d7%94%d7%a0%d7%a6%d7%97-%d7%a9%d7%9c-%d7%99%d7%90%d7%a9%d7%94/, #אבסורד#אקזסטנציאליסטי#גבריות#הומוריסטי#מוות#מלנכוליה#מסע#פוסט-סובייטי#שנון
הקול, סילבינה אוקמפו, https://www.shortstoryproject.com/he/story/%d7%94%d7%a7%d7%95%d7%9c/, #אירוניה#אפל#חיות-מחמד#יחסים#ניכור#נשים
מתי פוגש בכספי, מתי שמואלוף, https://www.shortstoryproject.com/he/story/%d7%9e%d7%aa%d7%99-%d7%a4%d7%95%d7%92%d7%a9-%d7%91%d7%9b%d7%a1%d7%a4%d7%99/, #אירוניה#הומוריסטי#הרהורים#ילדות#ישראלי
כליון, אדהם עאדל, https://www.shortstoryproject.com/he/story/%d7%9b%d7%9c%d7%99%d7%95%d7%9f/, #אלגוריה#אלימות#ספרותערבית#רצח
שוקולד, מנג'ו קפור, https://www.shortstoryproject.com/he/story/%d7%a9%d7%95%d7%a7%d7%95%d7%9c%d7%93/, #אירוניה#הומוריסטי#כתיבהנשית#פמיניזם#תפניתעלילה
מסע קטן, ריי ברדבורי, https://www.shortstoryproject.com/he/story/%d7%9e%d7%a1%d7%a2-%d7%a7%d7%a6%d7%a8/, #אירוניה#מד"ב#מסעות#מסתורין#נשים
לראות אותם רואים את הים (פרק מתוך "אישה לבדה"), אילנה המרמן, https://www.shortstoryproject.com/he/story/%d7%9c%d7%a8%d7%90%d7%95%d7%aa-%d7%90%d7%95%d7%aa%d7%9d-%d7%a8%d7%95%d7%90%d7%99%d7%9d-%d7%90%d7%aa-%d7%94%d7%99%d7%9d-%d7%a4%d7%a8%d7%a7-%d7%9e%d7%aa%d7%95%d7%9a-%d7%90%d7%99%d7%a9%d7%94-%d7%9c/, #הרהורים#ילדות#ישראלי#ישראלי-פלסטיני#פוליטי
ציד חתולי-בר, ישראל אלירז , https://www.shortstoryproject.com/he/story/%d7%a6%d7%99%d7%93-%d7%97%d7%aa%d7%95%d7%9c%d7%99-%d7%91%d7%a8/, #אווירתי#אלימות#בעליחיים#זקנה#יחסים#ירושלים#ישראלי#ריאליזם
חלב ממותק, ורלאם שלמוב, https://www.shortstoryproject.com/he/story/%d7%97%d7%9c%d7%91-%d7%9e%d7%9e%d7%95%d7%aa%d7%a7/, #אירוניה#היסטוריה#ניכור#קלאסיקה#רוסיההסובייטית
שני מלוכנים ב"קַטוֹרְז ז'וויה": פרק מתוך "עיראקי בפריז", סמואל שמעון, https://www.shortstoryproject.com/he/story/%d7%a9%d7%a0%d7%99-%d7%9e%d7%9c%d7%95%d7%9b%d7%a0%d7%99%d7%9d-%d7%91%d7%a7%d6%b7%d7%98%d7%95%d6%b9%d7%a8%d6%b0%d7%96-%d7%96%d7%95%d7%95%d7%99%d7%94-%d7%a4%d7%a8%d7%a7-%d7%9e%d7%aa%d7%95%d7%9a/, #הגירה#יחסים#מהגרים#מיניות#ספרותערבית#פוליטי
טמגוצ׳י, אדם מארק, https://www.shortstoryproject.com/he/story/%d7%98%d7%9e%d7%92%d7%95%d7%a6%d7%b3%d7%99/, #אבובן#אבהות#הרהורים#סוריאליזם#פסיכולוגי#שגעון
התחנה האחרונה מִיצ'קוֹנג, קובי ניב, https://www.shortstoryproject.com/he/story/%d7%94%d7%aa%d7%97%d7%a0%d7%94-%d7%94%d7%90%d7%97%d7%a8%d7%95%d7%a0%d7%94-%d7%9e%d6%b4%d7%99%d7%a6%d7%a7%d7%95%d6%b9%d7%a0%d7%92/, #אלימות#אמריקה#גבריות#ישראלי#מלחמה#סאטירה
היום המאושר בחייך, דורון כהן, https://www.shortstoryproject.com/he/story/%d7%94%d7%99%d7%95%d7%9d-%d7%94%d7%9e%d7%90%d7%95%d7%a9%d7%a8-%d7%91%d7%97%d7%99%d7%99%d7%9a/, #אהבהבלתי-מושגת#אירוניה#גבריות#הומוריסטי#יחסים#ישראלי#מיניות
יורדים, דוד ברגלסון, https://www.shortstoryproject.com/he/story/%d7%99%d7%95%d7%a8%d7%93%d7%99%d7%9d/, #אקזסטנציאליסטי#משפחה#ניכור#עוני#קלאסיקה#רוסיההסובייטית#ריאליזם
סֵנין, אקוטגאווה ריונוסוקה, https://www.shortstoryproject.com/he/story/%d7%a1%d6%b5%d7%a0%d7%99%d7%9f/, #אלגוריה#היסטוריה#ספרותיפנית#פילוסופי#קלאסיקה
אברקדברה, דיאן גודמן, https://www.shortstoryproject.com/he/story/%d7%90%d7%91%d7%a8%d7%a7%d7%93%d7%91%d7%a8%d7%94/, #אהבהטרגית#בגידה#בדידות#יחסים#ניכור
שישים מיליגרם פרוזאק, עידן רבי, https://www.shortstoryproject.com/he/story/%d7%a9%d7%99%d7%a9%d7%99%d7%9d-%d7%9e%d7%99%d7%9c%d7%99%d7%92%d7%a8%d7%9d-%d7%a4%d7%a8%d7%95%d7%96%d7%90%d7%a7/, #אבסורד#אורבני#אירוניה#מלנכוליה#שנון
אני וחיים – פרק מתוך רומן, חבּיבּ אל-סא'אֶח, https://www.shortstoryproject.com/he/story/%d7%90%d7%a0%d7%99-%d7%95%d7%97%d7%99%d7%99%d7%9d-%d7%a4%d7%a8%d7%a7-%d7%9e%d7%aa%d7%95%d7%9a-%d7%a8%d7%95%d7%9e%d7%9f/, #גזענות#היסטוריה#זכרונות#ילדות#ספרותערבית#קוליונוליזם
הוא והיא, אנטון צ'כוב , https://www.shortstoryproject.com/he/story/%d7%94%d7%95%d7%90-%d7%95%d7%94%d7%99%d7%90/, #אהבה#יחסים#נישואין#קלאסיקה#רוסיה#שנון
ג'אבּר סבּיל, מנסור אלסווים, https://www.shortstoryproject.com/he/story/%d7%92%d7%90%d7%91%d6%bc%d7%a8-%d7%a1%d7%91%d6%bc%d7%99%d7%9c/, #אבסורד#סוריאליזם#ספקולטיבי#ספרותערבית#פוליטי
כרים הרומנטי, רוחץ המתים, זיאד ח'דאש, https://www.shortstoryproject.com/he/story/%d7%9b%d7%a8%d7%99%d7%9d-%d7%94%d7%a8%d7%95%d7%9e%d7%a0%d7%98%d7%99-%d7%a8%d7%95%d7%97%d7%a5-%d7%94%d7%9e%d7%aa%d7%99%d7%9d/, #אימה#אירוניה#אפל#אקזסטנציאליסטי#הומוריסטי#מלנכוליה#ספרותערבית
הזמזום, יואב בן-ארי, https://www.shortstoryproject.com/he/story/%d7%94%d7%96%d7%9e%d7%96%d7%95%d7%9d/, #אימה#אלימות#אפל#היסטוריהאלטרנטיבית#ישראלי#רצח
החיפושית, לטיפה לבסיר, https://www.shortstoryproject.com/he/story/%d7%94%d7%97%d7%99%d7%a4%d7%95%d7%a9%d7%99%d7%aa/, #דיכוינשים#יחסים#כתיבהנשית#נישואין#תשוקה
מותו המוזר של פקיד, ירון כהן, https://www.shortstoryproject.com/he/story/%d7%9e%d7%95%d7%aa%d7%95-%d7%94%d7%9e%d7%95%d7%96%d7%a8-%d7%a9%d7%9c-%d7%a4%d7%a7%d7%99%d7%93/, #אימה#אירוניה#אפל#אקזסטנציאליסטי#בדידות#ישראלי#מוות#מלנכוליה
מרק, פבל מובשוביץ', https://www.shortstoryproject.com/he/story/%d7%9e%d7%a8%d7%a7/, #אימה#אירוניה#הומוריסטי#ישראלי#שנון
קוראים לו ציפור, כמאל ריאחי, https://www.shortstoryproject.com/he/story/%d7%a7%d7%95%d7%a8%d7%90%d7%99%d7%9d-%d7%9c%d7%95-%d7%a6%d7%99%d7%a4%d7%95%d7%a8/, #אירוניה#אקזסטנציאליסטי#הרהורים#התבגרות#ילדות#פוליטי#פילוסופי
רוֹתְחִין, נועה סוזנה מורג, https://www.shortstoryproject.com/he/story/%d7%a8%d7%95%d6%b9%d7%aa%d6%b0%d7%97%d6%b4%d7%99%d7%9f/, #אורבני#אימה#אלימות#אפל#ישראלי#מתח#ניכור
רמזור, לאוניד לוינזון, https://www.shortstoryproject.com/he/story/%d7%a8%d7%9e%d7%96%d7%95%d7%a8/, #אבסורד#אקזסטנציאליסטי#הומוריסטי#הרהורים
קלרה מתעוררת, טל ניצן, https://www.shortstoryproject.com/he/story/%d7%a7%d7%9c%d7%a8%d7%94-%d7%9e%d7%aa%d7%a2%d7%95%d7%a8%d7%a8%d7%aa/, #אורבני#הומוריסטי#ישראלי#ניכור
תסריט (פרק מתוך רומן), סלים אל-ביכּ, https://www.shortstoryproject.com/he/story/%d7%aa%d7%a1%d7%a8%d7%99%d7%98-%d7%a4%d7%a8%d7%a7-%d7%9e%d7%aa%d7%95%d7%9a-%d7%a8%d7%95%d7%9e%d7%9f/, #יחסים#מיניות#תשוקה
לידיה, ז'וּזָ'ה באנק, https://www.shortstoryproject.com/he/story/%d7%9c%d7%99%d7%93%d7%99%d7%94/, #אווירתי#זכרונות#יחסים#ילדות#כתיבהנשית#מלנכוליה#נשים
ביום אפור אחד, יוסף שוורצמן, https://www.shortstoryproject.com/he/story/%d7%91%d7%99%d7%95%d7%9d-%d7%90%d7%a4%d7%95%d7%a8-%d7%90%d7%97%d7%93/, #אבובן#אווירתי#אלימות#אפל#אקזסטנציאליסטי#גבריות#ישראלי#ניכור
שפת גופה שלא בפניו, יובל פלוטקין, https://www.shortstoryproject.com/he/story/%d7%a9%d7%a4%d7%aa-%d7%92%d7%95%d7%a4%d7%94-%d7%a9%d7%9c%d7%90-%d7%91%d7%a4%d7%a0%d7%99%d7%95/, #אבסורד#אהבה#אלימות#הומוריסטי#ישראלי#מתח#שנון
המתאבד, דינה רובינה, https://www.shortstoryproject.com/he/story/%d7%94%d7%9e%d7%aa%d7%90%d7%91%d7%93/, #אורבני#בדידות#יחסים#מלנכוליה#פסיכולוגי#פרידה
הבגידה אפשרית תמיד, עודד נעמן, https://www.shortstoryproject.com/he/story/%d7%94%d7%91%d7%92%d7%99%d7%93%d7%94-%d7%90%d7%a4%d7%a9%d7%a8%d7%99%d7%aa-%d7%aa%d7%9e%d7%99%d7%93/, #אהבה#אורבני#אקזסטנציאליסטי#יחסים#ניכור
התרמית –חלומות של האיש שלא איבד את צלו, וסיני אלאערג', https://www.shortstoryproject.com/he/story/%d7%94%d7%aa%d7%a8%d7%9e%d7%99%d7%aa-%d7%97%d7%9c%d7%95%d7%9e%d7%95%d7%aa-%d7%a9%d7%9c-%d7%94%d7%90%d7%99%d7%a9-%d7%a9%d7%9c%d7%90-%d7%90%d7%99%d7%91%d7%93-%d7%90%d7%aa-%d7%a6%d7%9c%d7%95/, #אימה#אלימות#היסטוריה#פוליטי#ריאליזם
והים איננו מלא, עדנה שמש, https://www.shortstoryproject.com/he/story/%d7%95%d7%94%d7%99%d7%9d-%d7%90%d7%99%d7%a0%d7%a0%d7%95-%d7%9e%d7%9c%d7%90/, #התבגרות#ישראלי#משפחה#שואה
האוצר, יוסוף אידריס, https://www.shortstoryproject.com/he/story/%d7%94%d7%90%d7%95%d7%a6%d7%a8/, #אירוניה#אלגוריה#אקזסטנציאליסטי#הרהורים#פילוסופי
גן השושנים (אגדה), לאה גולדברג, https://www.shortstoryproject.com/he/story/%d7%92%d7%9f-%d7%94%d7%a9%d7%95%d7%a9%d7%a0%d7%99%d7%9d-%d7%90%d7%92%d7%93%d7%94/, #אווירתי#אלגוריה#מלנכוליה#נשים#קלאסיקה
רחמים, דורית שילה, https://www.shortstoryproject.com/he/story/%d7%a8%d7%97%d7%9e%d7%99%d7%9d/, #אהבהבלתי-מושגת#בדידות#יחסים#ישראלי#כתיבהנשית
קצף שחור, חג'י ג'אבר, https://www.shortstoryproject.com/he/story/%d7%a7%d7%a6%d7%a3-%d7%a9%d7%97%d7%95%d7%a8/, #אלימות#פוליטי#פליטים#ריאליזם
אנטומיה של נשמה, לו מנפרדו, https://www.shortstoryproject.com/he/story/%d7%90%d7%a0%d7%98%d7%95%d7%9e%d7%99%d7%94-%d7%a9%d7%9c-%d7%a0%d7%a9%d7%9e%d7%94/, #אמריקה#משפטי#מתח#תרבותאמריקאית
הכל כלול, קיטי, נטעלי גבירץ, https://www.shortstoryproject.com/he/story/%d7%94%d7%9b%d7%95%d7%9c-%d7%9b%d7%9c%d7%95%d7%9c-%d7%a7%d7%99%d7%98%d7%99/, #הומוריסטי#זקנה#שואה
הפקעת הוורודה, ולדימיר סורוקין, https://www.shortstoryproject.com/he/story/%d7%94%d7%a4%d7%a7%d7%a2%d7%aa-%d7%94%d7%95%d7%95%d7%a8%d7%95%d7%93%d7%94/, #אבסורד#הומוריסטי#סוריאליזם#ספקולטיבי#רוסיההסובייטית
אישה בחלל עבודה, תהילה חכימי, https://www.shortstoryproject.com/he/story/%d7%90%d7%99%d7%a9%d7%94-%d7%91%d7%97%d7%9c%d7%9c-%d7%a2%d7%91%d7%95%d7%93%d7%94/, #אורבני#ישראלי#ניכור#נשים
גלובליזציה, סוהיל כִּיוָאן, https://www.shortstoryproject.com/he/story/%d7%92%d7%9c%d7%95%d7%91%d7%9c%d7%99%d7%96%d7%a6%d7%99%d7%94/, #אבסורד#אירוניה#אקזסטנציאליסטי#ישראלי-פלסטיני
חופשת מולדת, דורית קלנר, https://www.shortstoryproject.com/he/story/%d7%97%d7%95%d7%a4%d7%a9%d7%aa-%d7%9e%d7%95%d7%9c%d7%93%d7%aa/, #דיכוינשים#הגירה#ישראלי#ניכור
גם הוא ראה, איראדה אל-ג'בורי, https://www.shortstoryproject.com/he/story/%d7%92%d7%9d-%d7%94%d7%95%d7%90-%d7%a8%d7%90%d7%94/, #אהבה#הרהורים#ספרותערבית
ארץ סלע, ריטה קוגן, https://www.shortstoryproject.com/he/story/%d7%90%d7%a8%d7%a5-%d7%a1%d7%9c%d7%a2/, #התבגרות#חופשה#ילדות#ישראלי#רוסיה#רוסיההסובייטית
גלורי, לזלי נְנֶקה ארימה, https://www.shortstoryproject.com/he/story/%d7%92%d7%9c%d7%95%d7%a8%d7%99/, 
לו הייתי צ'יממנדה, מיטל שרון, https://www.shortstoryproject.com/he/story/%d7%9c%d7%95-%d7%94%d7%99%d7%99%d7%aa%d7%99-%d7%a6%d7%99%d7%9e%d7%9e%d7%a0%d7%93%d7%94/, #אירוניה#זקנה#טכנולוגיה#ישראלי#מוות#נשים
סתיו (אגדה), לאה גולדברג, https://www.shortstoryproject.com/he/story/%d7%a1%d7%aa%d7%99%d7%95-%d7%90%d7%92%d7%93%d7%94/, #אהבה#אווירתי#אלגוריה#בדידות#הרהורים#כתיבהנשית#מלנכוליה
מנהרת לוצרן, ח'ליל נאציף, https://www.shortstoryproject.com/he/story/%d7%9e%d7%a0%d7%94%d7%a8%d7%aa-%d7%9c%d7%95%d7%a6%d7%a8%d7%9f/, #מיסתורין#מסע#סוריאליזם#ריאליזםמאגי
עץ הדעת, הנרי ג'יימס, https://www.shortstoryproject.com/he/story/%d7%a2%d7%a5-%d7%94%d7%93%d7%a2%d7%aa/, #אירוניה#יחסים#משפחה#ספרותאמריקאית#קלאסיקה
אני וההוא, דוד הירשפלד, https://www.shortstoryproject.com/he/story/%d7%90%d7%a0%d7%99-%d7%95%d7%94%d7%94%d7%95%d7%90/, #חברות#ישראלי-פלסטיני#מלחמה#פוליטי
שערורייה, עלא חליחל, https://www.shortstoryproject.com/he/story/%d7%a9%d7%a2%d7%a8%d7%95%d7%a8%d7%99%d7%99%d7%94/, #דיכוינשים#ילדות#מזרחתיכון#משפחה
ABC, בלה שייר, https://www.shortstoryproject.com/he/story/abc/, #אהבה#הומוריסטי#הרהורים#יחסים#מסע#נשים
לידה, עבד אל-עזיז ברכה סאכן, https://www.shortstoryproject.com/he/story/%d7%9c%d7%99%d7%93%d7%94/, #טרגדיה#מלחמה#פוליטי#ריאליזם
כי היום יפנה, יעל משעלי, https://www.shortstoryproject.com/he/story/%d7%9b%d7%99-%d7%94%d7%99%d7%95%d7%9d-%d7%99%d7%a4%d7%a0%d7%94/, #אינטרוספקציה#התבגרות#טרגדיה#כתיבהנשית#נשים#פסיכולוגי
אינתיפאדה, נביל עודה, https://www.shortstoryproject.com/he/story/%d7%90%d7%99%d7%a0%d7%aa%d7%99%d7%a4%d7%90%d7%93%d7%94/, #ישראלי-פלסטיני#ערבי-ישראלי#פוליטי
ודודי חלף עבר, שלומית פישר, https://www.shortstoryproject.com/he/story/%d7%95%d7%93%d7%95%d7%93%d7%99-%d7%97%d7%9c%d7%a3-%d7%a2%d7%91%d7%a8/, #הורות#יחסים#ילדים#כתיבהנשית#נשיות
ארנבי בגדאד, רע'ד אלסוהיל, https://www.shortstoryproject.com/he/story/%d7%90%d7%a8%d7%a0%d7%91%d7%99-%d7%91%d7%92%d7%93%d7%90%d7%93/, #המלחמהבעירק#זכויותאדם#עוני#שגעון
המסתורי שיש ביניהם, אופק קהילה, https://www.shortstoryproject.com/he/story/%d7%94%d6%b8%d7%9e%d6%b4%d7%a1%d6%b0%d7%aa%d7%95%d6%b9%d7%a8%d6%b4%d7%99-%d7%a9%d6%b6%d7%99%d6%b6%d7%a9-%d7%91%d6%bc%d6%b6%d7%99%d7%a0%d6%b6%d7%99%d7%94%d6%b6%d7%9d/, #אבסורד#אווירתי#אורבני#אפל#הרהורים#כתיבה
נימָה, ק"ל קוק, https://www.shortstoryproject.com/he/story/%d7%a0%d7%99%d7%9e%d6%b8%d7%94/, #אלימות#מתח#נישואין#ספרותאמריקאית#תרבותאמריקאית
מה אתה היית עושה?, יונתן ברג, https://www.shortstoryproject.com/he/story/%d7%9e%d7%94-%d7%90%d7%aa%d7%94-%d7%94%d7%99%d7%99%d7%aa-%d7%a2%d7%95%d7%a9%d7%94/, #ישראלי#ישראלי-פלסטיני#מלחמה#ערבי-ישראלי
חמישים שקל, ראג'י בטחיש, https://www.shortstoryproject.com/he/story/%d7%97%d7%9e%d7%99%d7%a9%d7%99%d7%9d-%d7%a9%d7%a7%d7%9c/, #אירוניה#אפל#הומוסקסואליות#ישראלי-פלסטיני#תל-אביב
כבודו, שי אספריל, https://www.shortstoryproject.com/he/story/%d7%9b%d7%91%d7%95%d7%93%d7%95/, #אםובן#טרגדיה#מציצנות#משפחה
האורח של דרקולה, ברם סטוקר, https://www.shortstoryproject.com/he/story/%d7%94%d7%90%d7%95%d7%a8%d7%97-%d7%a9%d7%9c-%d7%93%d7%a8%d7%a7%d7%95%d7%9c%d7%94/, #אימה#מסתורין#מתח#קלאסיקה
אש בבית, נינה פינטו-אבקסיס, https://www.shortstoryproject.com/he/story/%d7%90%d7%a9-%d7%91%d7%91%d7%99%d7%aa/, #אםובת#ילדות#ישראלי#משפחה#נשים
התרנגולת השחוטה, הוראסיו קירוגה, https://www.shortstoryproject.com/he/story/%d7%94%d7%aa%d7%a8%d7%a0%d7%92%d7%95%d7%9c%d7%aa-%d7%94%d7%a9%d7%97%d7%95%d7%98%d7%94/, #אחים#אימה#אמריקההלטינית#מחלה#קלאסיקה
הצלם, מוחמד חמד, https://www.shortstoryproject.com/he/story/%d7%94%d6%b7%d7%a6%d6%bc%d6%b7%d7%9c%d6%bc%d6%b8%d7%9d/, #ארס-פואטיקה#הרהורים#זכרונות#כתיבה#פואטי
השוטר והסוס, זכריא תאמר, https://www.shortstoryproject.com/he/story/%d7%94%d7%a9%d7%95%d7%98%d7%a8-%d7%95%d7%94%d7%a1%d7%95%d7%a1/, #אלגוריה#אפל#פוליטי#פילוסופי#רשויות
בעלי נהג אוטובוס, עלא חליחל, https://www.shortstoryproject.com/he/story/%d7%91%d7%a2%d7%9c%d7%99-%d7%a0%d7%94%d7%92-%d7%90%d7%95%d7%98%d7%95%d7%91%d7%95%d7%a1/, #דיכוינשים#יחסים#משפחה#נישואין#נשיות
ביקור לילי, שיח'ה חוסין חליוה, https://www.shortstoryproject.com/he/story/%d7%91%d7%99%d7%a7%d7%95%d7%a8-%d7%9c%d7%99%d7%9c%d7%99/, #אבובן#אימה#אלימות#ספקולטיבי#רוחותרפאים
חופן עפר, ז'אן דוסת, https://www.shortstoryproject.com/he/story/%d7%97%d7%95%d7%a4%d7%9f-%d7%a2%d7%a4%d7%a8/, #גלות#מלחמה#פוליטי#פליטים#ריאליזם
הכתר האדום, מיכאיל בולגקוב, https://www.shortstoryproject.com/he/story/%d7%94%d7%9b%d7%aa%d7%a8-%d7%94%d7%90%d7%93%d7%95%d7%9d/, #אחים#חיילים#מלחמה#רוסיה#רוסיההסובייטית
חמניות, מיכל יערה כרמי, https://www.shortstoryproject.com/he/story/%d7%97%d7%9e%d7%a0%d7%99%d7%95%d7%aa/, #אםובת#התבגרות#יחסים#ילדות#כתיבהנשית#משפחה
חוצן, זאב סמילנסקי, https://www.shortstoryproject.com/he/story/%d7%97%d7%95%d7%a6%d7%9f/, #אבובת#התבגרות#חיות-מחמד#מיניות#משפחה#עב"מים
נפוליאון ורוח הרפאים, שרלוט ברונטה, https://www.shortstoryproject.com/he/story/%d7%a0%d7%a4%d7%95%d7%9c%d7%99%d7%90%d7%95%d7%9f-%d7%95%d7%a8%d7%95%d7%97-%d7%94%d7%a8%d7%a4%d7%90%d7%99%d7%9d/, #אווירתי#גותי#היסטוריה#ספקולטיבי#קלאסיקה#רוחותרפאים
השאלה והחזרה, שירי שפירא, https://www.shortstoryproject.com/he/story/%d7%94%d7%a9%d7%90%d7%9c%d7%94-%d7%95%d7%94%d7%97%d7%96%d7%a8%d7%94/, #אירוניה#זקנה#יחסים#ישראלי#משפחה
הגן האוטומטי, אדם מקומבר, https://www.shortstoryproject.com/he/story/%d7%94%d7%92%d7%9f-%d7%94%d7%90%d7%95%d7%98%d7%95%d7%9e%d7%98%d7%99/, #אהבהטרגית#אלגוריה#הומוסקסואליות#היסטוריהאלטרנטיבית#ספקולטיבי#ספרותאמריקאית
ארוחת הבוקר בדשא, יוסי וקסמן, https://www.shortstoryproject.com/he/story/%d7%90%d7%a8%d7%95%d7%97%d7%aa-%d7%94%d7%91%d7%95%d7%a7%d7%a8-%d7%91%d7%93%d7%a9%d7%90/, #אונס#הומוסקסואליות#התבגרות#יחסים#ישראלי
תותבות, יפתח אלוני, https://www.shortstoryproject.com/he/story/%d7%aa%d7%95%d7%aa%d7%91%d7%95%d7%aa/, #יחסים#מוות#מלחמה#מלנכוליה#משפחה#ספקולטיבי#שנון
החתולה, אנדריאה לונדגרן , https://www.shortstoryproject.com/he/story/%d7%94%d7%97%d7%aa%d7%95%d7%9c%d7%94/, #אחים#אפל#התבגרות#כתיבהנשית#משפחה
מלחמה אין, איתמר אורלב, https://www.shortstoryproject.com/he/story/%d7%9e%d7%9c%d7%97%d7%9e%d7%94-%d7%90%d7%99%d7%9f/, #היסטוריה#ישראלי#מלחמה#פוליטי#שואה
חדרים, אנה ליכטיקמן, https://www.shortstoryproject.com/he/story/%d7%97%d7%93%d7%a8%d7%99%d7%9d/, #אורבני#הרהורים#מוות#משפחה#ניכור
ובעצם כל הדיון הזה בינינו, יונתן שגיב, https://www.shortstoryproject.com/he/story/%d7%95%d7%91%d7%a2%d7%a6%d7%9d-%d7%9b%d7%9c-%d7%94%d7%93%d7%99%d7%95%d7%9f-%d7%94%d7%96%d7%94-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/, #הרהורים#יחסים#ישראלי
שור, קאתי אנדרסון , https://www.shortstoryproject.com/he/story/%d7%a9%d7%95%d7%a8/, #הומוריסטי#התבגרות#מיניות#משפחה
רקדנית שחורה בלהקת יחיד, אסתי ג. חיים, https://www.shortstoryproject.com/he/story/%d7%a8%d7%a7%d7%93%d7%a0%d7%99%d7%aa-%d7%a9%d7%97%d7%95%d7%a8%d7%94-%d7%91%d7%9c%d7%94%d7%a7%d7%aa-%d7%99%d7%97%d7%99%d7%93/, #התבגרות#ישראלי#מיניות#מלנכוליה#פער-דורי
